Date,Open,High,Low,Close,Adj Close,Volume
2017-03-28,140.360001,141.949997,140.009995,141.759995,141.759995,14679400
2017-03-29,141.990005,142.860001,141.429993,142.649994,142.649994,16527600
2017-03-30,142.399994,142.949997,141.850006,142.410004,142.410004,12404000
2017-03-31,142.309998,142.630005,141.889999,142.050003,142.050003,11478300
2017-04-03,141.929993,142.470001,140.820007,142.279999,142.279999,13564000
2017-04-04,141.860001,142.089996,141.270004,141.729996,141.729996,12948600
2017-04-05,142.259995,143.440002,141.289993,141.850006,141.850006,17158100
2017-04-06,142.110001,142.220001,140.910004,141.169998,141.169998,15103400
2017-04-07,141.199997,141.550003,140.240005,140.779999,140.779999,11818300
2017-04-10,141.000000,141.429993,140.630005,141.039993,141.039993,9039400
2017-04-11,140.800003,141.029999,138.809998,139.919998,139.919998,16638100
2017-04-12,139.720001,140.399994,139.440002,139.580002,139.580002,11612500
2017-04-13,139.619995,140.580002,139.330002,139.389999,139.389999,10965600
2017-04-17,139.759995,141.550003,139.750000,141.419998,141.419998,11519700
2017-04-18,141.270004,141.910004,140.610001,140.960007,140.960007,14807500
2017-04-19,141.350006,143.039993,141.270004,142.270004,142.270004,15563900
2017-04-20,142.949997,144.250000,142.690002,143.800003,143.800003,15968200
2017-04-21,143.899994,144.169998,142.270004,143.679993,143.679993,12382000
2017-04-24,144.960007,145.669998,144.339996,145.470001,145.470001,14407200
2017-04-25,145.789993,147.149994,145.789993,146.490005,146.490005,17767500
2017-04-26,147.089996,147.589996,146.089996,146.559998,146.559998,12395000
2017-04-27,146.669998,147.750000,146.139999,147.699997,147.699997,11275100
2017-04-28,149.500000,151.529999,149.070007,150.250000,150.250000,30652200
2017-05-01,151.740005,152.570007,151.419998,152.460007,152.460007,25218300
2017-05-02,153.339996,153.440002,151.660004,152.779999,152.779999,21870400
2017-05-03,153.600006,153.600006,151.339996,151.800003,151.800003,29782500
2017-05-04,150.169998,151.520004,148.720001,150.850006,150.850006,36225500
2017-05-05,151.449997,151.630005,149.789993,150.240005,150.240005,17148500
2017-05-08,150.710007,151.080002,149.740005,151.059998,151.059998,15827500
2017-05-09,151.490005,152.589996,150.210007,150.479996,150.479996,17453900
2017-05-10,150.229996,150.520004,148.860001,150.289993,150.289993,12080700
2017-05-11,150.309998,150.649994,149.410004,150.039993,150.039993,11841900
2017-05-12,150.399994,150.460007,149.630005,150.330002,150.330002,9598200
2017-05-15,150.169998,151.479996,149.770004,150.190002,150.190002,15064700
2017-05-16,150.110001,150.210007,149.029999,149.779999,149.779999,14492600
